ID,LONG,LAT,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
780,121.0500031,-20,16,24,17,32,19,39,32,43,44,46,62,37,16,26,38,20,50,28,28,30
781,121.0999985,-20,18,24,18,31,19,38,34,44,45,46,58,38,17,26,38,21,51,29,29,28
782,121.1500015,-20,19,24,18,31,20,38,34,42,45,49,63,38,18,25,39,21,52,30,27,28
783,121.1999969,-20,19,23,19,34,20,40,34,42,47,50,63,38,18,25,38,21,52,30,26,29
784,121.25,-20,19,22,19,35,21,40,35,44,47,49,63,38,18,25,37,21,51,30,24,27
785,121.3000031,-20,20,26,17,35,22,42,36,43,46,50,64,38,19,25,37,20,51,30,25,27
786,121.3499985,-20,20,26,18,34,21,42,36,43,48,51,65,38,18,25,36,19,55,30,24,27
787,121.4000015,-20,20,26,18,34,18,42,37,42,49,50,65,38,20,24,36,19,57,31,24,27
788,121.4499969,-20,21,25,18,34,21,41,37,43,51,51,65,38,20,24,38,19,57,30,24,28
789,121.5,-20,21,26,21,34,23,41,37,43,51,53,65,38,20,24,38,18,58,31,24,28
790,121.5500031,-20,22,26,22,33,28,41,37,46,51,55,66,38,21,25,39,17,58,34,27,30
791,121.5999985,-20,24,28,22,35,29,42,37,46,50,55,66,38,24,25,41,19,58,35,27,31
792,121.6500015,-20,23,29,21,36,29,42,39,45,50,55,66,37,26,25,40,19,62,37,27,32
793,121.6999969,-20,23,30,21,38,31,43,40,47,51,56,68,39,26,27,42,20,62,38,28,33
794,121.75,-20,23,30,22,39,31,42,40,49,52,55,68,39,29,27,43,21,64,39,30,35
795,121.8000031,-20,23,32,22,41,33,43,41,51,52,56,73,40,30,27,44,23,66,39,31,36
796,121.8499985,-20,23,31,22,43,35,44,43,50,52,58,75,40,30,27,45,23,68,39,31,36
797,121.9000015,-20,22,32,21,43,35,44,43,50,52,61,75,43,30,28,46,23,72,39,32,38
798,121.9499969,-20,22,33,23,43,36,46,44,52,51,62,78,44,31,33,48,25,73,38,37,41
799,122,-20,23,34,23,43,36,46,44,53,51,62,79,44,32,34,51,27,73,38,39,41
800,122.0500031,-20,23,35,24,43,36,46,44,52,52,62,80,44,34,34,51,27,75,37,40,41
801,122.0999985,-20,23,36,24,43,36,47,44,52,53,61,79,45,34,34,51,29,75,38,41,43
802,122.1500015,-20,22,36,24,44,37,48,42,53,53,62,80,45,35,36,52,31,77,40,41,43
803,122.1999969,-20,24,36,24,44,38,48,41,53,51,62,81,46,35,36,52,32,77,41,42,44
804,122.25,-20,24,37,25,43,38,49,41,53,51,63,82,47,35,37,51,33,78,41,43,44
805,122.3000031,-20,24,36,25,44,38,50,41,54,52,65,83,49,35,38,51,33,78,42,43,43
806,122.3499985,-20,24,36,25,44,38,50,41,55,51,67,83,50,35,39,53,34,78,42,43,45
807,122.4000015,-20,24,36,25,44,38,50,42,55,53,68,82,50,34,39,55,35,78,42,44,45
808,122.4499969,-20,24,38,25,45,38,50,43,56,53,68,84,50,34,40,55,37,76,44,45,45
809,122.5,-20,24,38,25,45,41,52,42,57,55,69,85,51,36,40,56,37,79,44,46,46
810,122.5500031,-20,23,39,26,45,41,53,44,57,55,70,85,54,37,41,57,36,80,44,45,46
811,122.5999985,-20,26,44,26,44,41,55,44,59,56,70,86,54,38,41,60,36,82,45,46,47
812,122.6500015,-20,27,48,28,44,42,54,45,60,57,70,87,55,40,40,61,36,83,46,48,48
813,122.6999969,-20,28,49,28,43,42,54,46,61,59,71,87,56,41,41,63,39,84,48,51,48
814,122.75,-20,28,50,29,43,42,56,50,62,59,72,86,58,41,41,65,39,84,48,52,47
815,122.8000031,-20,28,50,31,45,41,57,50,64,59,72,86,58,40,41,66,40,86,50,52,47
816,122.8499985,-20,29,50,32,45,43,56,50,65,59,71,87,58,42,41,64,40,88,50,55,47
817,119.9499969,-19.95000076,19,23,26,29,23,31,30,42,27,47,55,36,16,26,26,15,43,25,32,34
818,120,-19.95000076,18,23,27,29,24,31,31,42,28,47,55,36,16,27,29,16,45,25,32,35
819,120.0500031,-19.95000076,18,24,27,30,23,32,33,41,29,48,56,36,18,28,29,15,48,27,33,35
820,120.0999985,-19.95000076,17,23,26,30,23,33,34,42,29,51,55,36,17,28,30,16,47,25,34,35
821,120.1500015,-19.95000076,16,26,26,29,26,34,34,43,31,50,56,37,17,27,31,17,47,26,34,34
822,120.1999969,-19.95000076,17,28,25,29,25,33,34,43,31,49,56,37,18,26,32,18,48,27,32,34
823,120.25,-19.95000076,15,27,25,29,25,35,34,44,31,49,57,38,18,26,32,17,49,27,31,33
824,120.3000031,-19.95000076,14,29,25,31,24,36,35,43,32,50,58,38,18,26,32,17,51,27,30,32
825,120.3499985,-19.95000076,14,28,24,32,24,35,34,44,35,50,59,40,18,26,30,18,49,27,31,33
826,120.4000015,-19.95000076,14,29,23,32,24,35,33,44,35,51,60,39,16,28,31,17,50,27,29,34
827,120.4499969,-19.95000076,13,29,23,33,23,34,31,43,36,51,59,38,17,28,32,18,50,26,29,34
828,120.5,-19.95000076,13,27,22,33,23,35,32,43,37,51,58,38,17,28,33,18,50,27,30,33
829,120.5500031,-19.95000076,13,26,21,35,23,35,31,45,38,50,58,39,17,28,32,18,49,26,31,33
830,120.5999985,-19.95000076,14,26,21,35,22,36,31,45,39,49,57,40,16,27,32,17,51,26,31,32
831,120.6500015,-19.95000076,13,26,16,35,22,36,32,45,37,49,56,38,16,25,33,17,50,27,30,32
832,120.6999969,-19.95000076,13,26,17,34,22,37,31,44,37,49,57,37,15,25,33,16,50,27,30,32
833,120.75,-19.95000076,14,25,17,34,21,38,30,44,39,46,56,37,14,24,33,16,47,28,30,31
834,120.8000031,-19.95000076,14,24,19,35,21,39,30,44,39,45,56,37,14,24,33,16,47,29,29,31
835,120.8499985,-19.95000076,13,24,17,35,21,38,31,43,39,46,56,34,15,23,33,16,49,29,27,30
836,120.9000015,-19.95000076,14,24,17,34,21,38,32,43,42,46,55,37,16,23,37,18,49,28,26,30
837,120.9499969,-19.95000076,14,24,17,32,21,38,32,42,42,45,56,36,16,23,38,18,47,28,27,28
838,121,-19.95000076,15,24,17,31,19,37,32,42,44,45,57,36,16,24,37,19,47,28,27,29
839,121.0500031,-19.95000076,17,24,18,30,19,37,33,43,43,44,58,37,17,24,39,20,48,29,27,28
840,121.0999985,-19.95000076,18,25,18,30,19,38,32,43,43,47,60,37,18,24,38,19,50,30,27,26
841,121.1500015,-19.95000076,18,24,19,33,19,39,33,44,44,49,61,37,18,23,37,19,51,29,26,25
842,121.1999969,-19.95000076,18,23,19,33,19,40,35,44,48,47,63,38,18,24,35,18,51,29,25,25
843,121.25,-19.95000076,19,26,18,33,19,42,37,43,47,49,64,37,19,24,35,18,51,27,24,25
844,121.3000031,-19.95000076,20,26,18,33,19,42,35,43,48,51,64,37,18,26,35,17,54,27,23,24
845,121.3499985,-19.95000076,20,26,18,32,19,42,36,43,49,50,65,37,19,24,35,16,55,28,24,24
846,121.4000015,-19.95000076,21,26,18,32,20,41,36,44,50,51,64,37,20,24,35,16,56,27,24,26
847,121.4499969,-19.95000076,21,26,21,34,22,41,36,44,50,51,64,37,20,24,35,15,56,28,23,26
848,121.5,-19.95000076,21,26,22,34,23,40,36,45,50,53,66,37,21,25,37,15,58,31,23,28
849,121.5500031,-19.95000076,22,28,22,33,23,41,36,46,49,53,65,37,23,25,39,17,57,32,25,28
850,121.5999985,-19.95000076,22,28,21,34,27,40,37,45,48,53,64,38,25,25,41,17,57,34,25,30
851,121.6500015,-19.95000076,22,28,19,35,29,42,39,44,48,52,63,38,27,25,40,17,58,36,26,31
852,121.6999969,-19.95000076,22,28,20,35,29,41,38,44,48,51,66,38,27,25,40,18,59,37,27,32
853,121.75,-19.95000076,21,29,20,41,29,41,37,44,47,53,67,39,27,27,42,20,60,38,28,34
854,121.8000031,-19.95000076,22,32,20,42,30,43,39,46,49,53,67,39,27,27,43,22,61,40,30,35
855,121.8499985,-19.95000076,23,31,21,41,33,43,38,48,49,54,71,41,28,27,44,22,65,39,32,37
856,121.9000015,-19.95000076,23,32,22,41,34,45,40,49,49,57,73,42,29,28,46,23,65,37,32,38
857,121.9499969,-19.95000076,23,33,22,41,36,44,41,49,49,58,75,44,30,28,48,23,69,37,33,40
858,122,-19.95000076,21,34,23,42,36,46,41,51,48,59,76,44,30,31,50,25,70,36,38,40
859,122.0500031,-19.95000076,22,34,23,43,37,44,41,52,49,60,76,44,32,33,50,29,71,36,38,41
860,122.0999985,-19.95000076,23,34,24,43,37,44,41,52,51,61,76,45,32,35,51,30,74,37,40,43
861,122.1500015,-19.95000076,23,34,24,42,37,45,41,53,49,61,78,45,32,36,51,31,76,40,41,44
862,122.1999969,-19.95000076,24,35,24,40,38,47,40,53,50,62,78,46,33,37,51,33,78,40,41,43
863,122.25,-19.95000076,24,36,24,42,38,48,40,53,49,63,79,48,31,38,51,31,78,41,43,43
864,122.3000031,-19.95000076,24,36,24,43,38,49,40,54,51,65,80,49,32,39,53,32,78,42,42,44
865,122.3499985,-19.95000076,25,36,24,42,37,50,41,54,53,67,80,49,32,39,55,35,80,43,42,45
866,122.4000015,-19.95000076,25,38,24,43,40,50,42,55,54,67,80,49,31,40,54,36,77,44,43,45
867,122.4499969,-19.95000076,26,38,24,43,41,51,43,55,55,68,82,51,31,40,55,35,77,44,44,46
868,122.5,-19.95000076,25,40,23,43,41,51,43,55,55,69,82,51,34,41,56,36,80,45,44,46
869,122.5500031,-19.95000076,26,41,24,43,41,53,44,58,55,70,82,53,34,41,58,36,82,46,45,47
870,122.5999985,-19.95000076,26,46,26,42,41,52,46,60,57,70,85,55,35,40,61,37,83,46,48,47
871,122.6500015,-19.95000076,28,49,28,42,43,53,47,61,58,71,86,55,39,41,62,38,82,48,49,48
872,122.6999969,-19.95000076,28,49,27,42,43,54,49,62,59,72,86,57,39,41,62,39,83,49,52,48
873,122.75,-19.95000076,28,50,29,43,43,56,50,63,60,72,85,60,40,41,65,40,85,50,53,48
874,122.8000031,-19.95000076,28,49,30,44,45,56,50,66,59,72,85,60,42,42,67,42,85,51,54,47
875,122.8499985,-19.95000076,28,51,31,45,44,58,50,66,59,73,87,60,43,43,67,42,86,51,54,48
876,120.3000031,-19.89999962,14,26,24,30,24,35,32,41,31,49,57,38,15,26,31,16,48,27,31,32
877,120.3499985,-19.89999962,13,27,22,31,24,33,31,41,32,50,58,39,15,28,29,16,48,27,30,32
878,120.4000015,-19.89999962,12,27,22,31,24,34,29,39,33,50,59,38,15,28,31,16,48,25,28,32
879,120.4499969,-19.89999962,12,26,22,33,23,34,29,42,32,50,57,39,15,27,32,18,48,26,28,31
880,120.5,-19.89999962,13,24,20,32,22,34,30,43,32,50,58,40,15,28,32,17,48,25,29,30
881,120.5500031,-19.89999962,13,24,18,33,22,35,30,44,33,49,55,39,13,27,32,17,48,25,29,30
882,120.5999985,-19.89999962,12,25,16,34,22,35,31,44,34,48,55,39,13,25,32,16,48,26,27,30
883,120.6500015,-19.89999962,11,25,15,34,22,35,29,44,36,47,55,37,12,24,31,16,48,26,29,29
884,120.6999969,-19.89999962,12,25,18,34,22,35,29,44,37,44,53,36,12,24,31,15,47,26,27,29
885,120.75,-19.89999962,12,24,18,35,21,34,30,44,38,42,52,33,12,23,31,15,46,28,25,29
886,120.8000031,-19.89999962,11,24,17,35,21,34,30,44,38,43,52,33,13,23,31,15,47,28,24,28
887,120.8499985,-19.89999962,13,24,17,33,21,33,30,42,38,45,53,34,13,23,33,16,47,26,24,28
888,120.9000015,-19.89999962,14,24,17,31,21,33,30,40,40,43,52,34,13,23,33,17,47,25,24,26
889,120.9499969,-19.89999962,15,25,17,31,20,33,30,41,42,43,55,33,13,24,34,17,47,25,26,26
890,121,-19.89999962,17,24,18,30,19,34,32,42,42,43,57,35,14,23,34,18,48,26,26,26
891,121.0500031,-19.89999962,18,25,18,29,19,34,31,43,42,46,59,35,15,23,35,18,50,27,25,28
892,121.0999985,-19.89999962,18,25,19,31,17,35,32,43,42,47,60,36,15,22,35,18,52,27,25,26
893,121.1500015,-19.89999962,18,24,18,33,19,36,33,43,46,47,61,37,16,22,34,18,53,27,24,25
894,121.1999969,-19.89999962,19,27,18,33,19,38,37,42,46,51,62,36,17,22,33,18,53,27,24,26
895,121.25,-19.89999962,20,26,19,33,19,39,35,41,47,49,64,36,17,25,33,18,53,27,22,25
896,121.3000031,-19.89999962,21,26,18,32,19,38,35,43,46,50,64,36,17,26,34,16,57,28,22,24
897,121.3499985,-19.89999962,21,26,18,31,21,38,37,43,47,50,64,36,18,24,33,16,56,28,22,25
898,121.4000015,-19.89999962,21,26,21,31,23,36,37,44,47,51,63,36,18,24,33,15,55,28,23,26
899,121.4499969,-19.89999962,21,26,22,31,23,36,35,43,46,53,65,36,19,25,34,15,57,30,23,27
900,121.5,-19.89999962,22,28,22,31,23,37,35,44,45,53,64,36,21,25,35,16,57,33,23,28
901,121.5500031,-19.89999962,23,28,21,32,23,37,37,45,45,52,63,36,24,25,37,15,57,34,25,29
902,121.5999985,-19.89999962,22,28,19,34,23,37,38,44,44,51,62,36,25,25,38,15,58,35,25,29
903,121.6500015,-19.89999962,22,27,19,34,25,36,40,42,45,51,61,35,24,25,38,17,58,34,26,32
904,121.6999969,-19.89999962,22,26,20,37,29,36,39,42,45,50,62,35,26,25,38,18,58,34,26,32
905,121.75,-19.89999962,21,29,20,38,29,38,39,42,46,51,62,38,26,25,39,19,57,35,27,32
906,121.8000031,-19.89999962,22,29,20,36,29,38,38,42,46,52,64,39,27,25,41,19,57,36,30,34
907,121.8499985,-19.89999962,22,29,20,38,31,40,37,43,47,52,67,39,28,27,42,20,60,36,32,36
908,121.9000015,-19.89999962,22,30,21,39,34,40,37,47,47,52,69,40,27,28,46,20,64,36,32,37
909,121.9499969,-19.89999962,22,31,20,40,35,43,37,47,46,54,73,42,28,28,47,23,66,35,31,38
910,122,-19.89999962,23,34,21,41,35,43,38,51,46,56,75,45,28,30,46,24,70,36,32,39
911,122.0500031,-19.89999962,23,35,21,41,36,44,38,52,46,57,76,43,28,34,49,26,71,36,36,39
912,122.0999985,-19.89999962,22,34,23,40,37,44,39,52,47,60,77,44,28,36,51,29,71,36,40,40
913,122.1500015,-19.89999962,22,34,24,39,37,46,40,53,47,61,78,46,29,37,51,28,73,40,40,41
914,122.1999969,-19.89999962,23,35,24,40,37,47,40,53,49,61,76,47,30,38,51,30,76,40,40,41
915,122.25,-19.89999962,24,36,24,42,37,48,39,53,51,64,77,49,31,39,52,33,77,41,41,41
916,122.3000031,-19.89999962,24,36,24,42,37,48,40,54,51,64,77,49,30,39,54,36,79,42,41,43
917,122.3499985,-19.89999962,24,36,24,42,39,50,40,55,52,66,79,49,29,39,54,35,78,44,42,46
918,122.4000015,-19.89999962,26,38,24,43,41,51,43,55,52,67,81,50,30,40,55,35,81,45,44,46
919,122.4499969,-19.89999962,26,39,23,43,41,51,43,56,53,68,81,50,33,41,56,36,82,45,43,46
920,122.5,-19.89999962,25,41,23,43,41,52,43,56,53,69,82,50,34,40,57,36,79,46,45,46
921,122.5500031,-19.89999962,28,43,24,43,41,52,45,58,54,69,83,55,34,40,60,36,80,46,46,47
922,122.5999985,-19.89999962,29,47,25,42,43,52,46,59,57,70,85,56,36,41,61,38,81,48,48,48
923,122.6500015,-19.89999962,28,49,25,42,43,52,48,61,57,71,85,58,38,41,62,39,83,50,50,48
924,122.6999969,-19.89999962,28,49,26,42,43,56,49,62,58,70,85,60,40,41,64,38,83,50,52,48
925,122.75,-19.89999962,28,50,28,45,44,57,50,64,58,72,84,60,42,42,66,39,85,51,53,48
926,122.8000031,-19.89999962,29,50,29,45,45,58,50,64,57,74,85,62,43,43,67,41,86,51,53,49
927,122.8499985,-19.89999962,28,51,29,44,45,59,53,65,58,74,86,63,43,43,67,41,87,51,55,48
928,120.4499969,-19.85000038,12,24,20,33,21,35,29,41,31,50,57,37,13,27,32,16,46,25,26,30
929,120.5,-19.85000038,12,24,18,32,21,35,30,41,31,49,57,38,13,26,31,15,45,24,27,31
930,120.5500031,-19.85000038,11,24,16,32,21,35,30,42,32,45,54,38,11,25,31,15,46,25,28,29
931,120.5999985,-19.85000038,11,24,16,32,21,34,28,42,32,45,55,37,11,23,30,14,47,24,27,29
932,120.6500015,-19.85000038,12,23,18,34,21,33,29,41,34,43,54,34,11,23,30,14,47,24,23,29
933,120.6999969,-19.85000038,11,24,17,34,21,34,28,42,35,41,52,33,11,23,29,14,45,25,23,29
934,120.75,-19.85000038,11,23,17,34,20,33,28,42,34,43,52,34,12,22,30,14,47,26,23,27
935,120.8000031,-19.85000038,11,23,17,32,20,33,28,41,35,44,52,34,12,22,32,14,47,25,23,27
936,120.8499985,-19.85000038,12,23,17,31,21,33,28,39,35,44,52,34,12,22,33,16,47,25,23,26
937,120.9000015,-19.85000038,13,24,17,31,21,33,28,39,35,43,55,34,12,22,33,16,46,25,23,26
938,120.9499969,-19.85000038,16,24,18,29,21,33,30,41,36,42,57,34,13,23,35,18,47,26,24,26
939,121,-19.85000038,17,23,18,28,19,34,30,42,36,44,58,34,14,23,34,18,49,27,24,27
940,121.0500031,-19.85000038,17,24,18,30,18,33,31,42,37,46,60,35,14,23,36,18,51,27,24,26
941,121.0999985,-19.85000038,17,24,18,32,19,35,32,45,40,48,59,36,14,22,35,18,51,27,24,25
942,121.1500015,-19.85000038,18,27,18,32,19,35,36,43,42,49,61,37,15,22,34,18,52,27,23,26
943,121.1999969,-19.85000038,19,26,19,32,19,38,36,44,44,50,63,36,16,24,33,18,52,28,24,26
944,121.25,-19.85000038,20,25,19,31,19,37,34,42,43,51,64,36,16,24,34,18,54,28,23,25
945,121.3000031,-19.85000038,20,25,18,31,22,37,36,42,42,50,64,36,17,24,33,16,54,28,22,25
946,121.3499985,-19.85000038,21,26,21,31,24,36,36,42,43,50,63,36,17,24,33,16,53,28,22,26
947,121.4000015,-19.85000038,21,25,22,31,23,36,35,43,43,52,65,36,18,24,34,15,55,32,21,27
948,121.4499969,-19.85000038,22,27,22,31,23,37,35,44,43,52,65,36,20,25,35,16,55,33,22,28
949,121.5,-19.85000038,23,27,22,31,23,38,38,43,43,51,64,35,23,25,36,16,56,34,23,29
950,121.5500031,-19.85000038,22,27,20,32,23,37,38,41,42,50,62,36,24,25,36,15,57,34,24,29
951,121.5999985,-19.85000038,22,26,19,34,23,37,39,43,44,50,62,35,24,25,35,16,57,35,25,30
952,121.6500015,-19.85000038,22,26,20,37,24,36,40,42,44,49,62,35,23,25,35,17,57,34,25,31
953,121.6999969,-19.85000038,21,28,19,37,26,36,39,42,44,48,62,35,24,25,36,17,57,35,27,30
954,121.75,-19.85000038,21,27,19,35,26,37,39,41,44,48,61,35,26,25,37,16,56,35,28,32
955,121.8000031,-19.85000038,21,27,18,36,28,38,36,41,45,49,61,36,26,25,38,15,57,34,31,33
956,121.8499985,-19.85000038,22,26,18,38,29,38,36,41,45,48,63,36,26,26,40,17,59,35,31,35
957,121.9000015,-19.85000038,23,28,17,38,29,39,37,42,46,50,66,36,26,26,42,18,60,35,32,36
958,121.9499969,-19.85000038,23,29,19,38,34,40,37,45,44,52,70,35,25,28,44,20,64,36,32,37
959,122,-19.85000038,23,31,20,37,35,41,37,49,43,53,72,39,27,28,46,20,65,35,32,39
960,122.0500031,-19.85000038,23,34,22,39,36,44,38,50,44,56,74,41,27,34,47,22,70,35,33,39
961,122.0999985,-19.85000038,23,35,21,38,35,44,38,51,47,57,74,43,27,35,50,27,70,35,37,40
962,122.1500015,-19.85000038,22,34,23,40,35,45,39,51,47,59,75,45,28,38,50,28,71,38,40,41
963,122.1999969,-19.85000038,21,34,24,41,35,47,39,52,48,61,76,47,30,39,50,32,75,41,41,41
964,122.25,-19.85000038,23,35,24,42,36,48,39,52,51,61,76,49,30,39,54,34,76,42,41,42
965,122.3000031,-19.85000038,24,36,24,42,38,48,40,54,52,63,77,49,29,39,54,36,76,43,41,44
966,122.3499985,-19.85000038,24,37,23,42,40,50,41,55,52,64,79,50,29,40,54,37,79,45,42,44
967,122.4000015,-19.85000038,26,39,23,43,41,51,44,55,53,65,79,50,32,41,57,36,79,45,42,44
968,122.4499969,-19.85000038,26,41,23,43,41,50,44,57,53,67,80,49,33,40,57,36,79,46,43,44
969,122.5,-19.85000038,27,42,23,43,42,51,45,57,52,67,82,53,33,39,58,37,78,46,45,45
970,122.5500031,-19.85000038,29,46,24,42,43,52,46,58,55,68,85,55,33,40,61,37,80,49,47,45
971,122.5999985,-19.85000038,30,49,26,42,43,53,47,61,55,69,85,56,36,41,62,38,81,50,48,46
972,122.6500015,-19.85000038,30,49,25,42,43,54,49,61,56,70,85,58,38,41,63,39,82,50,52,46
973,122.6999969,-19.85000038,28,50,28,43,43,57,50,61,55,70,84,61,40,41,65,39,85,51,52,46
974,122.75,-19.85000038,28,51,28,45,44,58,52,64,56,72,84,61,42,42,66,40,87,51,54,47
975,122.8000031,-19.85000038,28,51,29,45,45,58,52,65,57,72,86,62,43,42,68,41,88,51,57,49
976,122.8499985,-19.85000038,28,53,30,47,45,60,53,68,57,72,86,62,44,43,68,41,89,51,58,49
977,120.5500031,-19.79999924,10,24,16,32,21,34,29,41,31,43,56,34,11,23,28,12,47,23,24,29
978,120.5999985,-19.79999924,11,23,17,32,21,33,29,42,31,42,53,34,11,22,28,13,47,23,23,29
979,120.6500015,-19.79999924,11,23,17,33,21,32,28,40,31,43,52,33,11,22,28,13,46,22,23,27
980,120.6999969,-19.79999924,11,23,16,32,20,34,28,39,32,42,51,34,12,22,28,13,46,24,23,27
981,120.75,-19.79999924,11,22,17,31,20,33,28,39,33,43,51,34,12,22,29,14,47,25,22,27
982,120.8000031,-19.79999924,12,23,17,30,20,33,28,38,33,44,51,33,12,22,31,15,47,24,22,27
983,120.8499985,-19.79999924,13,24,17,30,21,33,28,39,35,43,54,34,12,22,32,16,47,24,23,26
984,120.9000015,-19.79999924,15,24,18,28,22,33,29,39,35,42,57,35,13,23,34,18,47,25,24,26
985,120.9499969,-19.79999924,16,23,18,28,21,34,30,42,36,44,58,34,13,23,33,18,48,26,24,27
986,121,-19.79999924,17,24,18,30,18,33,31,42,37,46,60,34,14,22,35,18,50,27,24,26
987,121.0500031,-19.79999924,17,24,18,32,20,35,32,44,40,48,59,35,14,22,35,18,50,27,24,24
988,121.0999985,-19.79999924,18,26,18,32,19,35,36,44,43,49,61,36,15,21,33,18,51,27,23,25
989,121.1500015,-19.79999924,19,27,19,32,19,38,36,44,44,51,62,36,15,22,33,18,52,28,24,26
990,121.1999969,-19.79999924,19,25,19,32,21,38,35,42,43,51,65,36,16,24,33,18,53,28,22,25
991,121.25,-19.79999924,20,26,18,31,23,37,35,41,42,51,64,36,17,24,33,17,55,29,23,27
992,121.3000031,-19.79999924,21,26,21,31,25,37,36,41,43,50,64,36,18,23,33,16,53,30,22,26
993,121.3499985,-19.79999924,21,25,22,31,24,36,36,41,43,52,65,36,19,23,33,15,55,32,22,27
994,121.4000015,-19.79999924,22,26,22,31,23,37,36,42,43,51,65,36,20,25,35,16,55,31,22,28
995,121.4499969,-19.79999924,23,27,23,30,23,38,38,41,42,51,64,36,23,25,35,16,55,33,22,28
996,121.5,-19.79999924,23,27,20,32,23,37,38,40,41,51,62,36,24,25,36,16,56,34,24,29
997,121.5500031,-19.79999924,22,26,20,33,24,36,39,40,42,50,62,36,24,25,35,16,56,35,25,30
998,121.5999985,-19.79999924,22,26,20,35,24,36,38,41,41,49,63,35,24,25,35,17,56,34,25,30
999,121.6500015,-19.79999924,21,28,19,37,24,36,39,42,41,48,62,35,24,25,35,17,56,35,26,30
1000,121.6999969,-19.79999924,21,27,19,35,24,37,39,41,42,48,62,35,25,25,36,16,55,35,27,31
1001,121.75,-19.79999924,21,27,18,35,25,37,37,41,42,47,61,32,25,24,37,14,56,34,28,32
1002,121.8000031,-19.79999924,22,26,18,37,26,37,36,41,43,47,61,31,24,23,39,15,58,35,29,33
1003,121.8499985,-19.79999924,23,28,17,37,26,37,37,40,43,48,62,31,24,24,41,16,58,35,29,32
1004,121.9000015,-19.79999924,23,27,17,37,27,37,36,41,42,47,65,33,24,25,42,17,59,35,29,35
1005,121.9499969,-19.79999924,22,27,16,37,28,38,36,42,44,46,65,34,24,26,43,18,61,35,31,37
1006,122,-19.79999924,22,28,17,37,32,39,37,44,44,48,68,36,24,29,43,19,61,35,31,39
1007,122.0500031,-19.79999924,23,31,17,37,35,41,35,47,44,50,70,40,26,31,45,20,62,35,31,39
1008,122.0999985,-19.79999924,23,35,18,39,35,42,36,49,46,52,71,43,26,36,50,23,66,35,34,40
1009,122.1500015,-19.79999924,23,35,22,39,35,44,36,50,46,55,72,44,29,38,50,28,67,38,38,40
1010,122.1999969,-19.79999924,22,35,22,41,35,46,38,52,47,56,75,47,30,39,52,31,73,39,39,41
1011,122.25,-19.79999924,22,36,23,42,37,46,38,52,49,60,77,47,29,39,54,35,75,42,39,42
1012,122.3000031,-19.79999924,24,37,23,42,39,48,38,53,51,62,78,49,29,40,54,37,78,44,39,44
1013,122.3499985,-19.79999924,25,40,23,42,39,49,43,54,50,63,79,49,30,40,57,36,79,44,41,44
1014,122.4000015,-19.79999924,26,39,23,43,40,50,45,56,51,64,80,49,32,40,57,36,80,46,43,44
1015,122.4499969,-19.79999924,25,41,23,43,41,51,44,55,51,66,80,51,33,39,57,38,79,47,44,44
1016,122.5,-19.79999924,28,43,24,42,41,52,46,55,54,67,82,52,33,40,60,37,80,49,45,45
1017,122.5500031,-19.79999924,29,48,25,42,42,53,47,59,54,68,84,54,36,42,61,38,80,50,48,46
1018,122.5999985,-19.79999924,30,49,25,42,42,53,48,61,54,69,85,55,36,42,62,39,83,50,50,46
1019,122.6500015,-19.79999924,30,49,27,42,42,55,50,61,55,68,84,60,39,42,64,40,84,50,53,46
1020,122.6999969,-19.79999924,29,51,28,44,42,58,52,63,55,70,84,59,41,42,66,39,85,51,54,46
1021,122.75,-19.79999924,29,50,29,46,45,58,52,65,56,70,84,60,41,43,67,41,86,51,55,46
1022,122.8000031,-19.79999924,29,51,30,46,44,58,53,66,56,71,85,61,43,44,70,41,87,51,58,46
1023,122.8499985,-19.79999924,31,53,30,47,45,59,53,69,58,71,87,61,43,47,70,41,91,52,59,47
1024,120.6999969,-19.75,11,23,17,31,20,34,28,37,32,41,51,34,11,21,28,13,46,24,22,27
1025,120.75,-19.75,11,22,17,31,20,33,28,36,34,43,51,34,11,21,30,14,46,25,22,27
1026,120.8000031,-19.75,13,24,17,30,21,32,28,36,34,44,53,34,11,21,29,16,46,24,23,26
1027,120.8499985,-19.75,15,24,17,28,22,32,29,37,35,43,57,34,12,22,31,18,47,24,23,26
1028,120.9000015,-19.75,16,24,18,28,21,33,30,39,36,44,58,35,12,22,32,18,47,25,24,26
1029,120.9499969,-19.75,17,24,18,30,20,33,31,41,37,45,59,34,13,22,33,18,49,26,24,26
1030,121,-19.75,17,24,18,32,20,35,31,44,40,48,59,34,13,22,34,18,50,27,24,26
1031,121.0500031,-19.75,18,27,19,32,20,35,35,44,43,48,61,36,14,22,33,18,50,27,24,25
1032,121.0999985,-19.75,19,27,20,32,20,37,35,42,44,51,61,36,14,22,32,18,52,29,24,24
1033,121.1500015,-19.75,19,26,19,32,21,38,35,41,44,53,64,36,15,23,33,18,54,29,24,26
1034,121.1999969,-19.75,20,26,20,31,24,38,35,40,43,51,65,36,16,23,32,18,56,29,23,25
1035,121.25,-19.75,20,26,21,31,26,37,35,40,43,51,64,36,18,23,32,17,55,30,22,26
1036,121.3000031,-19.75,21,26,23,31,25,36,37,41,43,50,66,36,18,22,33,15,55,32,22,27
